date,department,cost_center,account_name,account_type,debit_amount,credit_amount,voucher_id,description,currency,exchange_rate
2025-08-22,数据智能部,CCAI03,办公租金,opex_admin,14215.73,14731.96,V-103329,办公租金-2025-08-22-50,CNY,1.0
2025-08-22,AI研究院,CC数据01,活动会展费,opex_mkt,13083.07,12455.72,V-103330,活动会展费-2025-08-22-55,EUR,7.765
2025-08-22,企业服务部,CC企业03,坏账准备,opex_other,11721.86,11514.31,V-103331,坏账准备-2025-08-22-74,CNY,1.0
2025-08-22,技术支持部,CCAI05,市场推广费,opex_mkt,15006.55,15552.17,V-103332,市场推广费-2025-08-22-57,EUR,6.7595
2025-08-22,云平台事业部,CCAI05,运维服务收入,income,49975.7,48982.01,V-103333,运维服务收入-2025-08-22-44,CNY,1.0
2025-08-22,数据智能部,CC企业01,办公租金,opex_admin,9546.07,9518.69,V-103334,办公租金-2025-08-22-55,CNY,1.0
2025-08-22,数据智能部,CC数据01,研发工具费,opex_rd,13080.13,12650.18,V-103335,研发工具费-2025-08-22-61,CNY,1.0
2025-08-22,技术支持部,CCAI05,汇兑损益,opex_other,15571.77,16017.8,V-103336,汇兑损益-2025-08-22-61,CNY,1.0
2025-08-22,云平台事业部,CCAI04,内容采购成本,cogs,36812.83,35827.65,V-103337,内容采购成本-2025-08-22-85,CNY,1.0
2025-08-23,企业服务部,CC技术03,折旧摊销,opex_da,0,0.0,V-103338,折旧摊销-2025-08-23-98,USD,7.0823
2025-08-23,企业服务部,CCAI03,订阅服务收入,income,61227.08,62448.52,V-103339,订阅服务收入-2025-08-23-70,CNY,1.0
2025-08-23,数据智能部,CC云平03,活动会展费,opex_mkt,12283.71,12833.15,V-103340,活动会展费-2025-08-23-17,CNY,1.0
2025-08-23,云平台事业部,CCAI04,工资薪酬,opex_salary,13121.41,13412.0,V-103341,工资薪酬-2025-08-23-66,CNY,1.0
2025-08-23,技术支持部,CC技术04,测试认证费,opex_rd,4027.73,4100.56,V-103342,测试认证费-2025-08-23-46,USD,7.6038
2025-08-23,企业服务部,CC技术04,绩效奖金,opex_salary,5185.89,4968.3,V-103343,绩效奖金-2025-08-23-43,EUR,6.5092
2025-08-25,技术支持部,CC云平03,工资薪酬,opex_salary,6731.72,6994.26,V-103344,工资薪酬-2025-08-25-96,USD,7.4461
2025-08-25,数据智能部,CCAI02,工资薪酬,opex_salary,8409.89,8743.94,V-103345,工资薪酬-2025-08-25-76,CNY,1.0
2025-08-25,AI研究院,CC云平02,一次性授权收入,income,64553.16,66572.03,V-103346,一次性授权收入-2025-08-25-44,CNY,1.0
2025-08-25,数据智能部,CC云平01,内容采购成本,cogs,17463.33,17088.15,V-103347,内容采购成本-2025-08-25-11,CNY,1.0
2025-08-25,企业服务部,CC数据03,绩效奖金,opex_salary,11914.25,11498.71,V-103348,绩效奖金-2025-08-25-64,CNY,1.0
2025-08-25,云平台事业部,CCAI05,广告投放费,opex_mkt,13479.16,13981.54,V-103349,广告投放费-2025-08-25-80,CNY,1.0
2025-08-25,AI研究院,CC数据05,内容采购成本,cogs,25782.31,25669.76,V-103350,内容采购成本-2025-08-25-31,CNY,1.0
2025-08-25,数据智能部,CCAI01,第三方服务费,cogs,34020.2,34878.4,V-103351,第三方服务费-2025-08-25-75,CNY,1.0
2025-08-25,云平台事业部,CC技术03,运维服务收入,income,114605.93,114453.89,V-103352,运维服务收入-2025-08-25-20,CNY,1.0
2025-08-25,企业服务部,CC技术02,招待费,opex_admin,21024.58,21169.76,V-103353,招待费-2025-08-25-38,CNY,1.0
2025-08-26,技术支持部,CC企业02,研发工具费,opex_rd,4731.11,4728.12,V-103354,研发工具费-2025-08-26-05,CNY,1.0
2025-08-26,数据智能部,CC数据02,社保公积金,opex_salary,1181.74,1200.23,V-103355,社保公积金-2025-08-26-33,JPY,7.6906
2025-08-26,数据智能部,CC企业01,社保公积金,opex_salary,2088.14,2006.39,V-103356,社保公积金-2025-08-26-79,CNY,1.0
2025-08-26,企业服务部,CC云平05,一次性授权收入,income,108528.84,106708.66,V-103357,一次性授权收入-2025-08-26-33,CNY,1.0
2025-08-26,企业服务部,CC企业04,绩效奖金,opex_salary,0,0.0,V-103358,绩效奖金-2025-08-26-94,USD,6.9845
2025-08-27,技术支持部,CC数据03,一次性授权收入,income,30574.47,30453.97,V-103359,一次性授权收入-2025-08-27-49,CNY,1.0
2025-08-27,云平台事业部,CC云平05,差旅交通,opex_admin,0,0.0,V-103360,差旅交通-2025-08-27-39,CNY,1.0
2025-08-27,企业服务部,CC技术03,带宽流量成本,cogs,14008.2,13482.02,V-103361,带宽流量成本-2025-08-27-87,CNY,1.0
2025-08-27,云平台事业部,CCAI02,市场推广费,opex_mkt,2713.61,2629.9,V-103362,市场推广费-2025-08-27-93,CNY,1.0
2025-08-27,技术支持部,CC企业01,第三方服务费,cogs,25339.04,24637.62,V-103363,第三方服务费-2025-08-27-78,CNY,1.0
2025-08-27,云平台事业部,CC云平05,一次性授权收入,income,65500.36,67215.52,V-103364,一次性授权收入-2025-08-27-69,CNY,1.0
2025-08-28,数据智能部,CC企业01,坏账准备,opex_other,1358.14,1294.17,V-103365,坏账准备-2025-08-28-83,USD,6.759
2025-08-28,数据智能部,CC企业01,汇兑损益,opex_other,14962.8,14911.93,V-103366,汇兑损益-2025-08-28-27,CNY,1.0
2025-08-28,技术支持部,CCAI04,带宽流量成本,cogs,6973.33,7170.43,V-103367,带宽流量成本-2025-08-28-56,EUR,7.2103
2025-08-28,AI研究院,CC云平02,测试认证费,opex_rd,0,0.0,V-103368,测试认证费-2025-08-28-82,CNY,1.0
2025-08-28,AI研究院,CC云平01,差旅交通,opex_admin,10961.84,11301.93,V-103369,差旅交通-2025-08-28-81,USD,7.5821
2025-08-28,技术支持部,CC数据01,第三方服务费,cogs,31298.4,31501.29,V-103370,第三方服务费-2025-08-28-97,CNY,1.0
2025-08-28,AI研究院,CC数据03,社保公积金,opex_salary,8497.46,8809.7,V-103371,社保公积金-2025-08-28-15,CNY,1.0
2025-08-28,数据智能部,CC技术04,广告投放费,opex_mkt,18030.69,17584.45,V-103372,广告投放费-2025-08-28-62,CNY,1.0
2025-08-28,AI研究院,CC云平04,技术咨询收入,income,80339.88,80521.56,V-103373,技术咨询收入-2025-08-28-97,CNY,1.0
2025-08-28,企业服务部,CC数据03,广告投放费,opex_mkt,273.52,274.29,V-103374,广告投放费-2025-08-28-42,CNY,1.0
2025-08-28,数据智能部,CC数据01,订阅服务收入,income,14608.42,14039.77,V-103375,订阅服务收入-2025-08-28-12,CNY,1.0
2025-08-29,企业服务部,CC云平04,测试认证费,opex_rd,1221.26,1255.43,V-103376,测试认证费-2025-08-29-25,EUR,7.1274
2025-08-29,AI研究院,CC企业04,一次性授权收入,income,72779.93,70293.28,V-103377,一次性授权收入-2025-08-29-07,USD,6.7627
2025-08-29,企业服务部,CC企业02,社保公积金,opex_salary,10963.05,10781.01,V-103378,社保公积金-2025-08-29-40,CNY,1.0
2025-08-29,AI研究院,CCAI02,社保公积金,opex_salary,8036.42,8141.27,V-103379,社保公积金-2025-08-29-67,CNY,1.0
2025-08-29,技术支持部,CC数据04,技术咨询收入,income,77757.19,78664.59,V-103380,技术咨询收入-2025-08-29-53,USD,7.1301
2025-08-29,AI研究院,CC技术04,专利注册费,opex_rd,7474.01,7502.1,V-103381,专利注册费-2025-08-29-99,USD,7.4263
2025-08-29,技术支持部,CC云平05,技术咨询收入,income,76965.95,76891.65,V-103382,技术咨询收入-2025-08-29-92,CNY,1.0
2025-09-01,AI研究院,CC企业02,技术咨询收入,income,37068.41,35901.95,V-103383,技术咨询收入-2025-09-01-09,CNY,1.0
2025-09-01,云平台事业部,CC企业01,一次性授权收入,income,19748.7,19480.83,V-103384,一次性授权收入-2025-09-01-49,USD,6.6325
2025-09-01,数据智能部,CC企业02,培训服务收入,income,50652.88,48520.23,V-103385,培训服务收入-2025-09-01-86,CNY,1.0
2025-09-01,技术支持部,CC技术05,绩效奖金,opex_salary,6909.05,6636.07,V-103386,绩效奖金-2025-09-01-69,USD,6.6691
2025-09-02,云平台事业部,CC云平03,一次性授权收入,income,74463.74,76368.52,V-103387,一次性授权收入-2025-09-02-43,CNY,1.0
2025-09-02,企业服务部,CC技术03,社保公积金,opex_salary,17791.15,18331.92,V-103388,社保公积金-2025-09-02-62,CNY,1.0
2025-09-02,云平台事业部,CCAI05,活动会展费,opex_mkt,7529.3,7770.72,V-103389,活动会展费-2025-09-02-02,CNY,1.0
2025-09-02,云平台事业部,CCAI05,一次性授权收入,income,23144.25,23009.3,V-103390,一次性授权收入-2025-09-02-74,CNY,1.0
2025-09-02,数据智能部,CC数据05,测试认证费,opex_rd,0,0.0,V-103391,测试认证费-2025-09-02-52,JPY,7.0773
2025-09-02,AI研究院,CC数据04,社保公积金,opex_salary,295.49,301.36,V-103392,社保公积金-2025-09-02-59,USD,6.7858
2025-09-02,技术支持部,CC数据03,绩效奖金,opex_salary,955.77,954.09,V-103393,绩效奖金-2025-09-02-78,CNY,1.0
2025-09-02,AI研究院,CC企业02,工资薪酬,opex_salary,19234.83,18833.28,V-103394,工资薪酬-2025-09-02-88,JPY,6.6915
2025-09-03,AI研究院,CCAI04,测试认证费,opex_rd,9108.92,8794.93,V-103395,测试认证费-2025-09-03-47,CNY,1.0
2025-09-03,数据智能部,CC云平01,研发工具费,opex_rd,15408.72,15627.54,V-103396,研发工具费-2025-09-03-58,CNY,1.0
2025-09-03,数据智能部,CC数据02,市场推广费,opex_mkt,0,0.0,V-103397,市场推广费-2025-09-03-78,CNY,1.0
2025-09-03,云平台事业部,CCAI01,带宽流量成本,cogs,24148.93,23579.5,V-103398,带宽流量成本-2025-09-03-89,EUR,7.0926
2025-09-03,数据智能部,CC数据02,测试认证费,opex_rd,3785.51,3656.82,V-103399,测试认证费-2025-09-03-31,CNY,1.0
2025-09-03,AI研究院,CC企业03,技术咨询收入,income,45191.03,43045.41,V-103400,技术咨询收入-2025-09-03-95,EUR,7.0342
2025-09-03,技术支持部,CC技术05,服务器成本,cogs,0,0.0,V-103401,服务器成本-2025-09-03-07,CNY,1.0
2025-09-03,企业服务部,CC云平01,绩效奖金,opex_salary,16376.83,15860.75,V-103402,绩效奖金-2025-09-03-03,CNY,1.0
2025-09-04,技术支持部,CC云平04,绩效奖金,opex_salary,9299.18,9701.11,V-103403,绩效奖金-2025-09-04-78,CNY,1.0
2025-09-04,AI研究院,CC企业03,带宽流量成本,cogs,22436.99,22913.56,V-103404,带宽流量成本-2025-09-04-41,JPY,7.7517
2025-09-04,数据智能部,CC云平04,运维服务收入,income,51698.39,50076.27,V-103405,运维服务收入-2025-09-04-50,CNY,1.0
2025-09-04,AI研究院,CCAI02,市场推广费,opex_mkt,9062.19,8984.05,V-103406,市场推广费-2025-09-04-36,CNY,1.0
2025-09-04,企业服务部,CC云平01,软件许可成本,cogs,44704.73,46647.91,V-103407,软件许可成本-2025-09-04-77,JPY,7.3252
2025-09-04,数据智能部,CC数据04,订阅服务收入,income,57536.24,59755.21,V-103408,订阅服务收入-2025-09-04-15,CNY,1.0
2025-09-04,AI研究院,CC数据03,技术咨询收入,income,36265.89,35334.96,V-103409,技术咨询收入-2025-09-04-02,USD,6.8785
2025-09-04,AI研究院,CC企业05,汇兑损益,opex_other,10507.79,10251.87,V-103410,汇兑损益-2025-09-04-95,USD,7.0232
2025-09-04,技术支持部,CCAI04,办公租金,opex_admin,3137.91,3036.67,V-103411,办公租金-2025-09-04-72,CNY,1.0
2025-09-04,AI研究院,CCAI05,第三方服务费,cogs,25176.68,25764.61,V-103412,第三方服务费-2025-09-04-52,CNY,1.0
2025-09-05,企业服务部,CC云平03,专利注册费,opex_rd,15835.82,15629.96,V-103413,专利注册费-2025-09-05-83,CNY,1.0
2025-09-05,企业服务部,CCAI03,坏账准备,opex_other,2456.72,2487.27,V-103414,坏账准备-2025-09-05-32,CNY,1.0
2025-09-05,企业服务部,CCAI05,招待费,opex_admin,12722.27,12309.24,V-103415,招待费-2025-09-05-34,CNY,1.0
2025-09-05,技术支持部,CC企业02,绩效奖金,opex_salary,20196.54,19617.6,V-103416,绩效奖金-2025-09-05-93,JPY,7.337
2025-09-05,技术支持部,CCAI02,折旧摊销,opex_da,19795.42,18880.96,V-103417,折旧摊销-2025-09-05-11,CNY,1.0
2025-09-05,技术支持部,CC云平04,带宽流量成本,cogs,36946.99,36792.24,V-103418,带宽流量成本-2025-09-05-75,CNY,1.0
2025-09-05,技术支持部,CC数据01,坏账准备,opex_other,9385.94,9089.63,V-103419,坏账准备-2025-09-05-01,CNY,1.0
2025-09-05,技术支持部,CCAI05,市场推广费,opex_mkt,11918.83,11661.53,V-103420,市场推广费-2025-09-05-48,USD,7.3217
2025-09-05,技术支持部,CC技术03,办公租金,opex_admin,2105.41,2042.72,V-103421,办公租金-2025-09-05-56,CNY,1.0
2025-09-05,技术支持部,CC技术05,研发工具费,opex_rd,0,0.0,V-103422,研发工具费-2025-09-05-28,CNY,1.0
2025-09-05,云平台事业部,CCAI02,市场推广费,opex_mkt,3955.59,3783.7,V-103423,市场推广费-2025-09-05-77,EUR,6.6931
2025-09-08,AI研究院,CC企业05,坏账准备,opex_other,15401.51,15360.31,V-103424,坏账准备-2025-09-08-76,USD,6.6182
2025-09-08,技术支持部,CC云平02,折旧摊销,opex_da,12777.62,12573.16,V-103425,折旧摊销-2025-09-08-39,CNY,1.0
2025-09-08,企业服务部,CC企业02,汇兑损益,opex_other,0,0.0,V-103426,汇兑损益-2025-09-08-18,EUR,7.126
2025-09-08,技术支持部,CC技术05,招待费,opex_admin,9550.09,9450.79,V-103427,招待费-2025-09-08-89,EUR,7.047
2025-09-09,云平台事业部,CC数据01,汇兑损益,opex_other,9574.45,9546.59,V-103428,汇兑损益-2025-09-09-70,EUR,7.278
2025-09-09,数据智能部,CC技术02,服务器成本,cogs,8669.2,8609.76,V-103429,服务器成本-2025-09-09-07,CNY,1.0
2025-09-09,技术支持部,CCAI05,差旅交通,opex_admin,507.64,509.6,V-103430,差旅交通-2025-09-09-86,USD,6.9416
2025-09-09,AI研究院,CC企业02,绩效奖金,opex_salary,983.1,1011.58,V-103431,绩效奖金-2025-09-09-43,CNY,1.0
2025-09-09,技术支持部,CC技术03,汇兑损益,opex_other,13999.13,13835.06,V-103432,汇兑损益-2025-09-09-38,CNY,1.0
2025-09-09,数据智能部,CC企业05,折旧摊销,opex_da,7629.51,7698.77,V-103433,折旧摊销-2025-09-09-86,EUR,7.1816
2025-09-09,企业服务部,CC企业01,差旅交通,opex_admin,14775.11,15271.67,V-103434,差旅交通-2025-09-09-80,CNY,1.0
2025-09-09,数据智能部,CC技术02,活动会展费,opex_mkt,10135.97,10144.23,V-103435,活动会展费-2025-09-09-85,USD,6.5255
2025-09-09,技术支持部,CC数据02,软件许可成本,cogs,14284.25,13816.42,V-103436,软件许可成本-2025-09-09-14,CNY,1.0
2025-09-09,云平台事业部,CC企业04,技术咨询收入,income,14391.3,14605.22,V-103437,技术咨询收入-2025-09-09-28,CNY,1.0
2025-09-09,数据智能部,CC技术05,招待费,opex_admin,0,0.0,V-103438,招待费-2025-09-09-94,CNY,1.0
2025-09-10,云平台事业部,CC技术01,市场推广费,opex_mkt,9846.04,10066.99,V-103439,市场推广费-2025-09-10-61,EUR,6.7413
2025-09-10,技术支持部,CC技术04,专利注册费,opex_rd,11216.22,11012.76,V-103440,专利注册费-2025-09-10-45,CNY,1.0
2025-09-10,技术支持部,CC数据01,一次性授权收入,income,8179.77,8583.84,V-103441,一次性授权收入-2025-09-10-21,CNY,1.0
2025-09-10,云平台事业部,CC数据01,招待费,opex_admin,3680.16,3560.85,V-103442,招待费-2025-09-10-99,CNY,1.0
2025-09-10,企业服务部,CC云平04,运维服务收入,income,38724.45,38560.58,V-103443,运维服务收入-2025-09-10-53,CNY,1.0
2025-09-10,云平台事业部,CC技术04,市场推广费,opex_mkt,9978.82,9532.16,V-103444,市场推广费-2025-09-10-60,CNY,1.0
2025-09-11,云平台事业部,CC企业04,专利注册费,opex_rd,858.14,882.52,V-103445,专利注册费-2025-09-11-10,EUR,7.3524
2025-09-11,AI研究院,CC技术05,汇兑损益,opex_other,6705.21,6612.31,V-103446,汇兑损益-2025-09-11-41,CNY,1.0
2025-09-11,技术支持部,CCAI01,工资薪酬,opex_salary,7870.03,7725.78,V-103447,工资薪酬-2025-09-11-38,CNY,1.0
2025-09-11,技术支持部,CCAI03,汇兑损益,opex_other,5764.69,5810.84,V-103448,汇兑损益-2025-09-11-82,CNY,1.0
2025-09-11,数据智能部,CC技术04,绩效奖金,opex_salary,4389.1,4535.09,V-103449,绩效奖金-2025-09-11-59,EUR,7.1547
2025-09-11,AI研究院,CCAI03,内容采购成本,cogs,32563.27,33099.9,V-103450,内容采购成本-2025-09-11-64,CNY,1.0
2025-09-11,云平台事业部,CC技术04,广告投放费,opex_mkt,7184.33,7172.97,V-103451,广告投放费-2025-09-11-62,CNY,1.0
2025-09-11,企业服务部,CC云平03,汇兑损益,opex_other,7932.18,8307.88,V-103452,汇兑损益-2025-09-11-30,CNY,1.0
2025-09-11,数据智能部,CCAI02,研发工具费,opex_rd,13920.67,13788.86,V-103453,研发工具费-2025-09-11-43,CNY,1.0
2025-09-11,数据智能部,CC技术05,市场推广费,opex_mkt,0,0.0,V-103454,市场推广费-2025-09-11-87,CNY,1.0
2025-09-12,企业服务部,CC企业02,招待费,opex_admin,5905.94,5833.51,V-103455,招待费-2025-09-12-30,CNY,1.0
2025-09-12,AI研究院,CC企业01,技术咨询收入,income,87393.28,85108.55,V-103456,技术咨询收入-2025-09-12-78,CNY,1.0
2025-09-12,云平台事业部,CC技术01,工资薪酬,opex_salary,9172.6,8920.08,V-103457,工资薪酬-2025-09-12-13,CNY,1.0
2025-09-12,AI研究院,CC技术03,坏账准备,opex_other,9839.45,10016.41,V-103458,坏账准备-2025-09-12-73,JPY,7.3386
2025-09-12,技术支持部,CC技术05,带宽流量成本,cogs,44533.86,42789.36,V-103459,带宽流量成本-2025-09-12-11,CNY,1.0
2025-09-12,AI研究院,CC企业05,技术咨询收入,income,81246.45,77381.33,V-103460,技术咨询收入-2025-09-12-40,CNY,1.0
2025-09-12,AI研究院,CC技术03,广告投放费,opex_mkt,11410.7,11861.43,V-103461,广告投放费-2025-09-12-23,CNY,1.0
2025-09-12,技术支持部,CC云平05,招待费,opex_admin,12421.87,12584.51,V-103462,招待费-2025-09-12-53,CNY,1.0
2025-09-12,云平台事业部,CC云平05,内容采购成本,cogs,38785.58,38804.04,V-103463,内容采购成本-2025-09-12-06,USD,6.9622
2025-09-12,企业服务部,CC技术04,市场推广费,opex_mkt,7254.11,6987.21,V-103464,市场推广费-2025-09-12-26,USD,6.804
2025-09-12,AI研究院,CC企业01,一次性授权收入,income,29551.1,30226.16,V-103465,一次性授权收入-2025-09-12-16,USD,6.7176
2025-09-13,企业服务部,CC技术04,服务器成本,cogs,48807.93,48602.65,V-103466,服务器成本-2025-09-13-72,CNY,1.0
2025-09-13,云平台事业部,CC云平02,测试认证费,opex_rd,13527.36,13592.46,V-103467,测试认证费-2025-09-13-74,CNY,1.0
2025-09-13,云平台事业部,CC技术04,坏账准备,opex_other,10156.52,10470.18,V-103468,坏账准备-2025-09-13-88,USD,7.3984
2025-09-13,数据智能部,CC数据01,一次性授权收入,income,70895.99,69092.54,V-103469,一次性授权收入-2025-09-13-23,CNY,1.0
2025-09-13,云平台事业部,CC技术01,培训服务收入,income,88747.28,88552.15,V-103470,培训服务收入-2025-09-13-89,CNY,1.0
2025-09-13,技术支持部,CC技术01,市场推广费,opex_mkt,2729.22,2667.01,V-103471,市场推广费-2025-09-13-01,CNY,1.0
2025-09-15,数据智能部,CC数据04,技术咨询收入,income,13209.03,13042.26,V-103472,技术咨询收入-2025-09-15-57,CNY,1.0
2025-09-15,AI研究院,CC数据05,汇兑损益,opex_other,8163.54,8505.17,V-103473,汇兑损益-2025-09-15-17,CNY,1.0
2025-09-15,云平台事业部,CCAI04,市场推广费,opex_mkt,8294.73,8194.82,V-103474,市场推广费-2025-09-15-48,CNY,1.0
2025-09-15,数据智能部,CCAI05,差旅交通,opex_admin,12709.73,12147.95,V-103475,差旅交通-2025-09-15-08,CNY,1.0
2025-09-15,数据智能部,CCAI03,办公租金,opex_admin,3137.04,3259.06,V-103476,办公租金-2025-09-15-97,CNY,1.0
2025-09-15,AI研究院,CC技术01,绩效奖金,opex_salary,5458.2,5706.82,V-103477,绩效奖金-2025-09-15-19,CNY,1.0
2025-09-15,企业服务部,CCAI02,汇兑损益,opex_other,17946.63,17221.53,V-103478,汇兑损益-2025-09-15-72,EUR,7.3294
2025-09-15,数据智能部,CC企业02,第三方服务费,cogs,43567.66,44880.54,V-103479,第三方服务费-2025-09-15-69,CNY,1.0
2025-09-16,数据智能部,CC企业05,培训服务收入,income,20240.24,19469.07,V-103480,培训服务收入-2025-09-16-83,USD,7.3502
2025-09-16,AI研究院,CCAI05,差旅交通,opex_admin,1860.68,1889.88,V-103481,差旅交通-2025-09-16-59,CNY,1.0
2025-09-16,云平台事业部,CC数据03,服务器成本,cogs,42157.37,41853.14,V-103482,服务器成本-2025-09-16-67,USD,6.8633
2025-09-16,企业服务部,CC技术01,办公租金,opex_admin,15746.56,15850.51,V-103483,办公租金-2025-09-16-53,USD,6.8624
2025-09-16,技术支持部,CC数据02,绩效奖金,opex_salary,171.72,170.34,V-103484,绩效奖金-2025-09-16-99,EUR,6.8946
2025-09-16,AI研究院,CC云平03,服务器成本,cogs,31037.29,32425.86,V-103485,服务器成本-2025-09-16-76,CNY,1.0
2025-09-16,数据智能部,CC企业02,活动会展费,opex_mkt,17321.17,16479.35,V-103486,活动会展费-2025-09-16-91,CNY,1.0
2025-09-16,AI研究院,CC云平02,第三方服务费,cogs,57896.58,58315.73,V-103487,第三方服务费-2025-09-16-01,CNY,1.0
2025-09-16,企业服务部,CCAI03,一次性授权收入,income,28829.02,28704.88,V-103488,一次性授权收入-2025-09-16-52,CNY,1.0
2025-09-17,企业服务部,CC企业01,第三方服务费,cogs,9312.46,9486.09,V-103489,第三方服务费-2025-09-17-89,CNY,1.0
2025-09-17,云平台事业部,CC企业02,运维服务收入,income,10763.86,11197.34,V-103490,运维服务收入-2025-09-17-45,CNY,1.0
2025-09-17,技术支持部,CC技术02,一次性授权收入,income,46654.43,44667.24,V-103491,一次性授权收入-2025-09-17-96,CNY,1.0
2025-09-17,数据智能部,CC企业05,招待费,opex_admin,2298.79,2406.05,V-103492,招待费-2025-09-17-85,EUR,6.9852
2025-09-17,技术支持部,CC云平02,绩效奖金,opex_salary,15988.95,16264.84,V-103493,绩效奖金-2025-09-17-69,JPY,6.6761
2025-09-18,企业服务部,CC数据03,第三方服务费,cogs,36453.62,34800.3,V-103494,第三方服务费-2025-09-18-10,USD,6.9777
2025-09-18,AI研究院,CC云平02,研发工具费,opex_rd,14697.2,14759.5,V-103495,研发工具费-2025-09-18-10,CNY,1.0
2025-09-18,数据智能部,CC企业03,专利注册费,opex_rd,12045.87,12472.36,V-103496,专利注册费-2025-09-18-44,CNY,1.0
2025-09-18,AI研究院,CC云平05,服务器成本,cogs,16174.41,16467.31,V-103497,服务器成本-2025-09-18-43,CNY,1.0
2025-09-18,技术支持部,CCAI03,第三方服务费,cogs,37099.19,37884.75,V-103498,第三方服务费-2025-09-18-69,CNY,1.0
2025-09-19,数据智能部,CC技术04,市场推广费,opex_mkt,11576.57,11446.89,V-103499,市场推广费-2025-09-19-64,CNY,1.0
2025-09-19,AI研究院,CC企业02,差旅交通,opex_admin,1940.34,1911.74,V-103500,差旅交通-2025-09-19-38,CNY,1.0
2025-09-19,云平台事业部,CC企业05,折旧摊销,opex_da,13810.04,13961.39,V-103501,折旧摊销-2025-09-19-28,CNY,1.0
2025-09-19,企业服务部,CC数据01,汇兑损益,opex_other,3703.01,3654.07,V-103502,汇兑损益-2025-09-19-38,CNY,1.0
2025-09-19,AI研究院,CC数据03,研发工具费,opex_rd,4571.5,4672.34,V-103503,研发工具费-2025-09-19-69,EUR,6.9682
2025-09-19,数据智能部,CC数据03,测试认证费,opex_rd,10363.82,10299.24,V-103504,测试认证费-2025-09-19-74,EUR,7.0095
2025-09-19,AI研究院,CCAI03,活动会展费,opex_mkt,15743.05,15107.06,V-103505,活动会展费-2025-09-19-32,USD,6.8839
2025-09-19,企业服务部,CC云平02,差旅交通,opex_admin,0,0.0,V-103506,差旅交通-2025-09-19-04,CNY,1.0
2025-09-20,技术支持部,CC云平05,订阅服务收入,income,53828.79,54305.33,V-103507,订阅服务收入-2025-09-20-20,CNY,1.0
2025-09-20,企业服务部,CC企业01,差旅交通,opex_admin,1098.52,1114.96,V-103508,差旅交通-2025-09-20-25,CNY,1.0
2025-09-20,企业服务部,CC云平03,折旧摊销,opex_da,19476.12,18928.42,V-103509,折旧摊销-2025-09-20-75,CNY,1.0
2025-09-20,云平台事业部,CC企业02,订阅服务收入,income,49016.88,47902.45,V-103510,订阅服务收入-2025-09-20-75,USD,7.3075
2025-09-22,AI研究院,CC数据02,坏账准备,opex_other,3174.96,3171.95,V-103511,坏账准备-2025-09-22-45,USD,6.7099
2025-09-22,数据智能部,CC云平05,活动会展费,opex_mkt,10444.25,10395.81,V-103512,活动会展费-2025-09-22-52,CNY,1.0
2025-09-22,云平台事业部,CC云平03,市场推广费,opex_mkt,10620.13,11078.85,V-103513,市场推广费-2025-09-22-37,CNY,1.0
2025-09-23,数据智能部,CC技术01,带宽流量成本,cogs,35546.4,36684.54,V-103514,带宽流量成本-2025-09-23-88,USD,6.5616
2025-09-23,云平台事业部,CC技术05,活动会展费,opex_mkt,4960.51,4965.44,V-103515,活动会展费-2025-09-23-22,USD,7.2806
2025-09-23,企业服务部,CC企业01,工资薪酬,opex_salary,9484.83,9677.19,V-103516,工资薪酬-2025-09-23-56,JPY,6.879
2025-09-23,技术支持部,CC云平05,第三方服务费,cogs,18422.59,18262.31,V-103517,第三方服务费-2025-09-23-56,USD,6.603
2025-09-23,技术支持部,CC云平05,研发工具费,opex_rd,10309.91,10198.04,V-103518,研发工具费-2025-09-23-89,JPY,7.1899
2025-09-23,数据智能部,CC数据02,坏账准备,opex_other,15059.69,14449.56,V-103519,坏账准备-2025-09-23-59,CNY,1.0
2025-09-23,技术支持部,CC云平04,培训服务收入,income,46972.3,47364.16,V-103520,培训服务收入-2025-09-23-92,CNY,1.0
2025-09-23,云平台事业部,CC企业03,测试认证费,opex_rd,3379.55,3454.6,V-103521,测试认证费-2025-09-23-61,EUR,7.241
2025-09-23,云平台事业部,CCAI04,工资薪酬,opex_salary,12449.58,12488.86,V-103522,工资薪酬-2025-09-23-71,JPY,7.3549
2025-09-23,AI研究院,CC技术02,研发工具费,opex_rd,4676.26,4592.71,V-103523,研发工具费-2025-09-23-94,CNY,1.0
2025-09-23,云平台事业部,CC企业03,服务器成本,cogs,51815.51,50745.44,V-103524,服务器成本-2025-09-23-29,CNY,1.0
2025-09-24,AI研究院,CC数据04,运维服务收入,income,65068.18,65299.52,V-103525,运维服务收入-2025-09-24-23,EUR,7.0409
2025-09-24,企业服务部,CC数据03,软件许可成本,cogs,40290.31,38538.42,V-103526,软件许可成本-2025-09-24-44,CNY,1.0
2025-09-24,企业服务部,CC企业02,工资薪酬,opex_salary,8796.37,9027.17,V-103527,工资薪酬-2025-09-24-12,CNY,1.0
2025-09-24,云平台事业部,CC企业01,培训服务收入,income,72135.39,74516.17,V-103528,培训服务收入-2025-09-24-19,CNY,1.0
2025-09-24,技术支持部,CC云平05,差旅交通,opex_admin,7293.74,7250.23,V-103529,差旅交通-2025-09-24-80,CNY,1.0
2025-09-24,技术支持部,CC企业02,绩效奖金,opex_salary,5411.45,5230.67,V-103530,绩效奖金-2025-09-24-97,CNY,1.0
